App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:38:33 PM","8 min 52 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
29071,1,29166,1834732,29165,0,29171,27,
29171,1,29267,1834732,29266,0,29272,25,
29273,1,29367,1834856,29366,0,29372,30,
29373,1,29468,1834856,29467,0,29473,27,
29474,1,29568,1834556,29567,0,29573,30,
29573,1,29668,1834600,29668,0,29673,27,
29673,1,29771,1834724,29769,0,29780,27,
29780,1,29869,1834692,29869,0,29874,27,
29874,1,29970,1834692,29969,0,29975,30,
29975,1,30070,1834752,30070,0,30075,25,
30075,1,30171,1834752,30170,0,30176,31,
30177,1,30272,1834876,30271,0,30278,27,
30278,1,30375,1834400,30371,0,30381,34,
30381,1,30473,1834436,30472,0,30477,30,
30478,1,30573,1834436,30572,0,30578,27,
30578,1,30674,1834496,30673,0,30678,27,
30679,1,30774,1834496,30773,0,30779,27,
30780,1,30877,1834496,30875,0,30884,30,
30884,1,30975,1834620,30974,0,30983,25,
30983,1,31076,1834620,31075,0,31082,27,
31082,1,31176,1834568,31176,0,31182,32,
31183,1,31277,1834620,31276,0,31283,27,
31283,1,31377,1834620,31376,0,31383,27,
31383,1,31478,1834620,31477,0,31482,27,
31482,1,31578,1834744,31577,0,31583,29,
31584,1,31678,1834752,31678,0,31684,25,
31684,1,31779,1834752,31778,0,31785,29,
31785,1,31880,1834876,31879,0,31886,30,
31886,1,31983,1834576,31979,0,31987,30,
31988,1,32082,1834632,32081,0,32091,30,
32092,1,32182,1834632,32181,0,32186,25,
32187,1,32282,1834632,32281,0,32286,31,
32287,1,32382,1834756,32381,0,32387,27,
32387,1,32483,1834756,32482,0,32487,25,
32488,1,32583,1834756,32582,0,32588,30,
32589,1,32684,1834872,32683,0,32691,29,
32691,1,32784,1834940,32783,0,32789,31,
32789,1,32885,1834340,32884,0,32889,27,
32890,1,32985,1834396,32984,0,32990,30,
32990,1,33086,1834456,33085,0,33091,29,
33091,1,33189,1834456,33186,0,33196,25,
33196,1,33287,1834456,33286,0,33292,29,
33293,1,33387,1834580,33386,0,33393,27,
33393,1,33488,1835448,33487,0,33496,27,
33496,1,33589,1838556,33587,0,33594,37,
33594,1,33688,1845124,33688,0,33694,31,
33694,1,33789,1845248,33789,0,33794,27,
33794,1,33890,1845248,33889,0,33895,25,
33895,1,33990,1845248,33990,0,33995,27,
33995,1,34091,1845248,34090,0,34096,29,
34097,1,34192,1845248,34191,0,34197,29,
34197,1,34293,1845352,34291,0,34298,25,
34299,1,34393,1840056,34392,0,34404,32,
34404,1,34493,1840056,34492,0,34498,29,
34498,1,34594,1840056,34593,0,34598,30,
34599,1,34694,1840116,34693,0,34699,25,
34699,1,34794,1840020,34794,0,34799,27,
34799,1,34895,1840020,34894,0,34899,30,
34900,1,34995,1840144,34994,0,35000,27,
35001,1,35097,1840212,35096,0,35103,27,
35103,1,35196,1840160,35195,0,35200,35,
35201,1,35296,1840160,35295,0,35300,27,
35301,1,35397,1840160,35396,0,35401,27,
35402,1,35499,1840344,35497,0,35507,27,
35508,1,35598,1840344,35597,0,35603,29,
35603,1,35698,1840344,35698,0,35704,30,
35704,1,35799,1840468,35798,0,35805,25,
35805,1,35900,1840468,35899,0,35906,30,
35906,1,36000,1840540,35999,0,36004,30,
36005,1,36100,1840540,36099,0,36105,27,
36105,1,36201,1840540,36200,0,36205,27,
36206,1,36301,1840664,36300,0,36306,27,
36306,1,36402,1840664,36401,0,36407,31,
36407,1,36504,1840664,36503,0,36509,27,
36510,1,36604,1840664,36603,0,36611,27,
36611,1,36705,1840592,36704,0,36712,27,
36712,1,36808,1840520,36805,0,36813,35,
36813,1,36906,1840520,36904,0,36911,30,
36911,1,37006,1840644,37005,0,37011,27,
37011,1,37106,1840644,37105,0,37112,27,
37112,1,37206,1840644,37206,0,37212,27,
37212,1,37307,1840768,37306,0,37313,30,
37313,1,37409,1840768,37407,0,37415,27,
37416,1,37508,1840768,37507,0,37521,25,
37521,1,37608,1840520,37607,0,37615,34,
37615,1,37709,1840644,37708,0,37716,26,
37716,1,37810,1840644,37809,0,37816,29,
37816,1,37910,1840768,37909,0,37917,30,
37917,1,38010,1840768,38009,0,38017,29,
38017,1,38111,1840768,38110,0,38118,30,
38118,1,38211,1840892,38210,0,38218,27,
38218,1,38311,1840892,38311,0,38321,27,
38321,1,38413,1840404,38411,0,38418,36,
38418,1,38514,1839804,38512,0,38522,31,
38523,1,38612,1839916,38612,0,38617,25,
38618,1,38713,1839840,38713,0,38718,30,
38719,1,38814,1840088,38813,0,38819,27,
38819,1,38914,1840212,38914,0,38920,25,
38920,1,39014,1840336,39014,0,39020,30,
39020,1,39115,1840584,39114,0,39124,27,
39124,1,39216,1840832,39215,0,39221,32,
39221,1,39316,1840832,39315,0,39321,27,
39321,1,39417,1840832,39416,0,39421,31,
39422,1,39517,1840832,39516,0,39522,25,
39522,1,39618,1840832,39617,0,39622,30,
39623,1,39719,1840680,39718,0,39729,27,
39729,1,39819,1840680,39818,0,39824,32,
39824,1,39919,1840732,39918,0,39925,30,
39926,1,40023,1840184,40019,0,40028,32,
40028,1,40120,1840240,40119,0,40125,27,
40125,1,40221,1840240,40220,0,40226,27,
40226,1,40321,1840364,40320,0,40326,27,
40326,1,40421,1840364,40421,0,40426,27,
40426,1,40522,1840488,40521,0,40527,29,
40527,1,40623,1840488,40622,0,40628,27,
40628,1,40723,1840484,40722,0,40730,27,
40730,1,40824,1840728,40823,0,40829,27,
40829,1,40926,1840728,40925,0,40934,29,
40934,1,41026,1840728,41025,0,41030,29,
41031,1,41126,1840728,41125,0,41131,30,
41131,1,41227,1840728,41226,0,41231,27,
41232,1,41327,1840728,41326,0,41332,25,
41333,1,41428,1840728,41427,0,41433,29,
41433,1,41528,1840728,41527,0,41535,25,
41535,1,41629,1840728,41628,0,41634,35,
41634,1,41729,1840680,41728,0,41734,30,
41734,1,41780,1840680,41778,0,41785,25,
41785,1,41880,1840740,41879,0,41884,29,
41885,1,41981,1840740,41980,0,41985,29,
41986,1,42081,1840740,42080,0,42085,25,
42085,1,42181,1840740,42180,0,42187,29,
42187,1,42281,1840740,42281,0,42287,27,
42287,1,42382,1840688,42381,0,42386,30,
42387,1,42483,1843352,42482,0,42489,27,
42489,1,42587,1849056,42584,0,42599,31,
42599,1,42684,1847172,42683,0,42688,36,
42689,1,42784,1847172,42784,0,42789,27,
42789,1,42885,1847172,42884,0,42891,32,
42891,1,42986,1847172,42985,0,42991,27,
42992,1,43086,1847172,43086,0,43093,27,
43093,1,43190,1846700,43186,0,43195,34,
43195,1,43287,1846700,43286,0,43292,25,
43292,1,43388,1846700,43387,0,43393,31,
43394,1,43488,1846700,43488,0,43493,27,
43494,1,43589,1846700,43588,0,43594,29,
43595,1,43691,1846768,43689,0,43698,27,
43699,1,43790,1841192,43789,0,43797,27,
43798,1,43891,1842212,43890,0,43897,40,
43898,1,43992,1842272,43991,0,43996,30,
43996,1,44092,1842332,44091,0,44096,30,
44097,1,44193,1841772,44192,0,44197,27,
44198,1,44293,1841772,44292,0,44298,30,
44298,1,44394,1841896,44393,0,44398,30,
44399,1,44494,1842020,44493,0,44500,27,
44500,1,44594,1842268,44593,0,44600,27,
44600,1,44695,1842372,44694,0,44701,27,
44701,1,44800,1842056,44795,0,44807,34,
44807,1,44895,1842056,44895,0,44900,25,
44901,1,44996,1842116,44995,0,45001,31,
45001,1,45096,1842176,45096,0,45101,27,
45102,1,45197,1842236,45196,0,45202,27,
45202,1,45297,1842236,45297,0,45302,25,
45302,1,45398,1842360,45397,0,45403,29,
45403,1,45498,1842360,45497,0,45505,27,
45506,1,45599,1842204,45598,0,45603,32,
45604,1,45700,1842232,45698,0,45704,27,
45705,1,45800,1842232,45799,0,45804,29,
45805,1,45901,1842292,45900,0,45905,25,
45906,1,46003,1842476,46001,0,46013,27,
46013,1,46101,1842476,46100,0,46106,27,
46106,1,46202,1842476,46201,0,46207,30,
46207,1,46302,1842476,46301,0,46308,25,
46309,1,46406,1842072,46402,0,46410,36,
46411,1,46503,1842132,46503,0,46508,27,
46508,1,46604,1842132,46603,0,46608,27,
46609,1,46704,1842204,46704,0,46709,27,
46709,1,46805,1842328,46804,0,46809,27,
46810,1,46905,1842328,46905,0,46910,27,
46910,1,47006,1842328,47005,0,47011,30,
47011,1,47108,1842452,47106,0,47118,25,
47118,1,47207,1842128,47206,0,47211,32,
47212,1,47307,1842128,47306,0,47312,25,
47312,1,47408,1842180,47407,0,47412,32,
47413,1,47508,1842240,47508,0,47513,27,
47513,1,47609,1842300,47608,0,47614,30,
47614,1,47710,1838680,47709,0,47715,25,
47715,1,47810,1838740,47809,0,47816,29,
47816,1,47911,1838740,47910,0,47917,25,
47918,1,48013,1838396,48010,0,48017,32,
48017,1,48111,1838456,48110,0,48116,27,
48117,1,48212,1838516,48211,0,48217,27,
48217,1,48314,1838576,48312,0,48323,27,
48324,1,48413,1838628,48412,0,48418,30,
48418,1,48513,1838376,48512,0,48519,37,
48519,1,48614,1838436,48613,0,48620,31,
48621,1,48714,1838464,48713,0,48721,34,
48721,1,48815,1838212,48814,0,48820,31,
48821,1,48915,1838156,48914,0,48921,32,
48921,1,49016,1838156,49015,0,49020,27,
49022,1,49116,1838208,49115,0,49121,27,
49121,1,49217,1838268,49216,0,49221,27,
49222,1,49317,1838328,49317,0,49323,27,
49323,1,49418,1838380,49417,0,49424,27,
49424,1,49522,1838380,49520,0,49531,29,
49532,1,49623,1837916,49619,0,49628,34,
49628,1,49719,1838724,49719,0,49725,50,
49725,1,49820,1838148,49819,0,49826,52,
49826,1,49920,1838516,49920,0,49926,55,
49927,1,50021,1838640,50020,0,50026,52,
50027,1,50122,1838888,50121,0,50127,54,
50128,1,50222,1839012,50221,0,50228,50,
50228,1,50322,1839384,50321,0,50329,52,
50329,1,50423,1839456,50422,0,50428,59,
50428,1,50523,1839764,50522,0,50528,52,
50528,1,50623,1840884,50622,0,50628,52,
50629,1,50723,1820876,50723,0,50730,46,
50730,1,50824,1811332,50823,0,50836,60,
50836,1,50925,1807844,50923,0,50933,32,
50933,1,51029,1808600,51024,0,51035,33,
51035,1,51127,1808832,51126,0,51133,40,
51133,1,51228,1808784,51226,0,51233,46,
51233,1,51327,1809068,51326,0,51332,39,
51332,1,51427,1809120,51426,0,51434,30,
51434,1,51529,1809220,51527,0,51535,35,
51535,1,51629,1809360,51628,0,51636,28,
51636,1,51729,1809712,51728,0,51735,27,
51735,1,51829,1809276,51828,0,51835,32,
51835,1,51929,1809576,51928,0,51935,32,
51935,1,52030,1810212,52029,0,52037,36,
52037,1,52130,1810088,52129,0,52138,37,
52138,1,52231,1807744,52230,0,52239,21,
52240,1,52331,1807804,52330,0,52339,17,
52339,1,52432,1807928,52430,0,52439,13,
52439,1,52535,1807864,52533,0,52546,21,
52546,1,52632,1807760,52631,0,52645,27,
52645,1,52733,1807320,52732,0,52741,21,
52742,1,52835,1807020,52833,0,52839,12,
52839,1,52934,1807480,52933,0,52939,14,
52939,1,53035,1808112,53033,0,53046,40,
53047,1,53134,1810096,53134,0,53142,43,
53142,1,53235,1810104,53234,0,53242,17,
53166,0,53335,1810384,53334,0,53340,10,
53243,0,53436,1810916,53435,0,53441,31,
53341,0,53536,1811104,53535,0,53542,25,
53441,0,53636,1811352,53635,0,53641,30,
53542,0,53736,1811328,53736,0,53741,27,
53641,0,53837,1811360,53836,0,53841,25,
53741,0,53937,1811484,53936,0,53942,27,
53842,0,54037,1811608,54036,0,54042,29,
53942,0,54138,1811608,54137,0,54143,29,
54042,0,54238,1812104,54237,0,54243,25,
54143,0,54338,1813616,54337,0,54348,28,
54243,0,54439,1808856,54438,0,54444,51,
54348,0,54540,1809220,54538,0,54547,6,
54445,0,54640,1809808,54639,0,54648,26,
54548,0,54740,1809964,54739,0,54753,83,
54648,0,54842,1810088,54840,0,54851,59,
54724,1,54942,1810088,54941,0,54953,59,
54753,1,55043,1810212,55042,0,55054,50,
54851,1,55143,1810460,55142,0,55158,51,
54953,1,55244,1810584,55243,0,55255,70,
55055,1,55344,1811564,55343,0,55360,83,
55158,1,55446,1808232,55444,0,55456,72,
55255,1,55544,1808244,55544,0,55558,69,
55361,1,55646,1808700,55645,0,55661,74,
55457,1,55749,1809196,55745,0,55767,81,
55559,1,55850,1810064,55846,0,55861,84,
55661,1,55951,1811220,55949,0,55963,77,
55768,1,56053,1808248,56050,0,56061,75,
55862,1,56152,1808200,56151,0,56160,31,
55963,1,56253,1808344,56251,0,56261,57,
56061,1,56354,1808932,56353,0,56362,56,
56160,1,56456,1808620,56453,0,56476,92,
56261,1,56555,1808340,56554,0,56570,90,
56363,1,56655,1808480,56654,0,56660,65,
56477,1,56756,1808372,56755,0,56770,54,
56571,1,56858,1807300,56856,0,56866,81,
56660,1,56957,1807244,56956,0,56965,65,
56770,1,57057,1807624,57057,0,57063,67,
56866,1,57158,1807680,57157,0,57165,64,
56965,1,57259,1807580,57258,0,57266,62,
57064,1,57359,1808220,57359,0,57366,62,
57165,1,57460,1809544,57459,0,57466,47,
57266,1,57561,1810784,57560,0,57571,37,
57366,1,57662,1812220,57660,0,57672,43,
57466,1,57761,1808464,57760,0,57773,87,
57571,1,57862,1809320,57861,0,57868,60,
57673,1,57962,1810188,57961,0,57972,41,
57773,1,58066,1810684,58062,0,58072,45,
57869,1,58167,1811428,58166,0,58173,39,
57973,1,58268,1811428,58266,0,58274,38,
58073,1,58364,1810476,58363,0,58370,30,
58173,1,58464,1815744,58464,0,58472,43,
58274,1,58565,1815992,58564,0,58571,29,
58371,1,58666,1815984,58664,0,58673,14,
58472,1,58765,1816012,58764,0,58770,14,
58572,1,58865,1816012,58865,0,58871,4,
58673,1,58967,1816012,58966,0,58979,2,
58770,1,59068,1816136,59067,0,59073,4,
58871,1,59166,1816136,59166,0,59172,5,
58979,1,59270,1816032,59266,0,59274,5,
