App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:06:25 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
13432,1,13526,1830352,13525,0,13532,4,
13533,1,13628,1830412,13626,0,13641,7,
13641,1,13730,1830332,13725,0,13746,18,
13747,1,13833,1830332,13826,0,13849,19,
13850,1,13927,1831520,13926,0,13933,13,
13934,1,14027,1831520,14026,0,14033,3,
14033,1,14132,1831632,14130,0,14141,13,
14141,1,14231,1831692,14230,0,14236,6,
14236,1,14330,1831692,14329,0,14338,6,
14338,1,14431,1831692,14430,0,14437,0,
14437,1,14531,1831744,14530,0,14538,2,
14539,1,14632,1831744,14631,0,14640,3,
14641,1,14732,1831648,14731,0,14738,6,
14738,1,14831,1831904,14830,0,14836,17,
14836,1,14933,1831956,14931,0,14940,6,
14941,1,15033,1831956,15032,0,15037,1,
15038,1,15133,1831956,15132,0,15139,2,
15140,1,15233,1831956,15232,0,15237,19,
15237,1,15334,1831956,15332,0,15340,3,
15341,1,15436,1831572,15433,0,15440,9,
15440,1,15534,1831572,15533,0,15541,2,
15541,1,15634,1831624,15633,0,15641,3,
15641,1,15735,1831672,15734,0,15741,1,
15742,1,15836,1831696,15835,0,15845,1,
15845,1,15936,1831696,15934,0,15945,1,
15947,1,16036,1831756,16035,0,16043,3,
16043,1,16136,1831808,16135,0,16144,3,
16145,1,16236,1831408,16235,0,16243,9,
16243,1,16338,1831188,16336,0,16358,18,
16359,1,16442,1831428,16441,0,16457,34,
16457,1,16537,1831016,16536,0,16544,37,
16545,1,16641,1831372,16639,0,16649,26,
16650,1,16738,1831792,16737,0,16745,34,
16745,1,16843,1831688,16838,0,16857,33,
16857,1,16940,1831604,16939,0,16947,35,
16947,1,17040,1831552,17039,0,17046,35,
17046,1,17140,1831668,17139,0,17150,41,
17150,1,17243,1831520,17241,0,17260,34,
17261,1,17342,1831644,17341,0,17349,35,
17349,1,17442,1831752,17441,0,17446,38,
17447,1,17546,1831752,17543,0,17561,28,
17561,1,17643,1831860,17642,0,17661,33,
17661,1,17693,1831820,17692,0,17700,40,
17700,1,17795,1831808,17793,0,17801,23,
17801,1,17894,1831808,17893,0,17901,7,
17901,1,17995,1831868,17994,0,18003,4,
18003,1,18095,1831928,18094,0,18105,8,
18105,1,18196,1831928,18194,0,18206,16,
18206,1,18295,1831704,18294,0,18313,21,
18314,1,18396,1831468,18394,0,18405,24,
18405,1,18496,1831644,18495,0,18502,24,
18503,1,18598,1831756,18596,0,18638,35,
18638,1,18697,1831816,18696,0,18703,53,
18703,1,18798,1831868,18797,0,18806,22,
18806,1,18901,1832092,18898,0,18923,32,
