App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:15:42 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
13424,1,13499,1792256,13498,0,13508,21,
13508,1,13600,1792380,13599,0,13612,20,
13613,1,13701,1792380,13699,0,13711,22,
13711,1,13802,1792380,13800,0,13814,23,
13814,1,13903,1792304,13900,0,13915,16,
13915,1,14002,1792984,14000,0,14011,26,
14011,1,14102,1793480,14101,0,14112,41,
14112,1,14202,1794224,14201,0,14212,72,
14212,1,14304,1795092,14303,0,14313,79,
14313,1,14405,1795216,14403,0,14413,48,
14413,1,14505,1795464,14504,0,14514,49,
14515,1,14610,1797200,14609,0,14630,89,
14630,1,14706,1802696,14705,0,14721,91,
14722,1,14808,1808640,14807,0,14823,78,
14823,1,14909,1808400,14908,0,14915,70,
14916,1,15009,1808824,15008,0,15015,61,
15015,1,15111,1808948,15111,0,15116,74,
15117,1,15212,1809072,15211,0,15216,44,
15217,1,15312,1809584,15311,0,15318,57,
15319,1,15413,1814120,15412,0,15421,85,
15421,1,15513,1814120,15512,0,15518,14,
15518,1,15615,1814120,15614,0,15625,4,
15625,1,15714,1814244,15713,0,15721,10,
15721,1,15815,1814368,15813,0,15822,6,
15823,1,15915,1813680,15913,0,15924,6,
15924,1,16015,1813132,16014,0,16023,11,
16023,1,16115,1813452,16114,0,16130,26,
16130,1,16215,1818588,16214,0,16226,59,
16227,1,16316,1818768,16315,0,16328,47,
16329,1,16418,1818872,16416,0,16430,49,
16430,1,16518,1818716,16517,0,16525,48,
16525,1,16618,1818716,16617,0,16629,36,
16630,1,16720,1818824,16718,0,16731,46,
16731,1,16819,1818880,16818,0,16827,37,
16827,1,16919,1818876,16918,0,16926,37,
16926,1,17020,1818876,17019,0,17028,46,
17029,1,17120,1818876,17119,0,17129,39,
17129,1,17223,1818876,17221,0,17234,40,
17239,1,17321,1818824,17320,0,17331,39,
17331,1,17421,1818876,17420,0,17432,48,
17432,1,17521,1818876,17521,0,17526,27,
17526,1,17624,1818876,17622,0,17631,11,
17631,1,17723,1818876,17722,0,17730,10,
17730,1,17823,1818876,17822,0,17830,3,
17831,1,17924,1818888,17923,0,17930,45,
17930,1,18025,1818888,18023,0,18044,12,
18044,1,18125,1818516,18124,0,18133,38,
18134,1,18227,1818764,18225,0,18247,28,
18247,1,18326,1818764,18325,0,18332,49,
18332,1,18427,1818764,18426,0,18439,36,
18439,1,18527,1819012,18526,0,18533,45,
18533,1,18627,1819012,18626,0,18633,43,
18633,1,18728,1819012,18727,0,18733,36,
18733,1,18828,1819012,18827,0,18836,38,
18837,1,18929,1818940,18928,0,18939,42,
18939,1,19029,1819124,19028,0,19033,40,
19033,1,19130,1819124,19129,0,19139,37,
19139,1,19230,1819372,19229,0,19238,39,
19238,1,19330,1819496,19329,0,19338,32,
19338,1,19431,1819496,19430,0,19439,54,
19440,1,19532,1819620,19531,0,19546,34,
19546,1,19633,1819744,19631,0,19650,40,
19650,1,19733,1819748,19732,0,19744,47,
19744,1,19833,1819748,19832,0,19840,28,
19840,1,19933,1819856,19932,0,19944,8,
19944,1,20039,1819856,20033,0,20047,11,
20047,1,20135,1819916,20134,0,20141,5,
20142,1,20236,1819916,20234,0,20250,9,
20250,1,20334,1820040,20334,0,20341,18,
20342,1,20443,1820040,20439,0,20460,34,
20460,1,20536,1820164,20535,0,20546,45,
20547,1,20637,1820164,20636,0,20647,36,
20648,1,20738,1820288,20736,0,20748,40,
20749,1,20838,1820288,20837,0,20847,40,
20848,1,20939,1820132,20937,0,20951,36,
20951,1,21040,1820184,21038,0,21049,40,
21049,1,21144,1820308,21140,0,21160,42,
21160,1,21241,1820432,21240,0,21250,44,
21251,1,21342,1820308,21340,0,21349,52,
21349,1,21443,1820332,21441,0,21448,49,
21448,1,21543,1819636,21541,0,21550,35,
21550,1,21645,1819808,21644,0,21655,38,
21655,1,21745,1819984,21744,0,21761,36,
21761,1,21845,1820272,21844,0,21861,41,
21861,1,21947,1820316,21946,0,21958,26,
21958,1,22048,1820316,22046,0,22062,10,
22062,1,22147,1820212,22146,0,22155,21,
22156,1,22249,1820212,22247,0,22257,3,
22257,1,22349,1820172,22347,0,22360,15,
22361,1,22448,1820296,22447,0,22457,35,
22457,1,22549,1820668,22548,0,22561,32,
22561,1,22649,1820916,22648,0,22658,38,
22658,1,22750,1821040,22749,0,22760,34,
22760,1,22851,1821040,22849,0,22861,36,
22862,1,22951,1821116,22949,0,22959,48,
22959,1,23051,1821116,23050,0,23061,36,
23061,1,23151,1821240,23150,0,23162,34,
23163,1,23252,1821240,23251,0,23263,33,
23263,1,23352,1821364,23351,0,23361,41,
23361,1,23453,1821264,23451,0,23465,42,
23465,1,23558,1821264,23557,0,23573,38,
23573,1,23659,1821388,23657,0,23678,35,
23678,1,23759,1821636,23758,0,23767,40,
23768,1,23859,1821760,23858,0,23873,33,
23873,1,23960,1821704,23959,0,23965,56,
23966,1,24061,1821788,24060,0,24070,41,
24071,1,24162,1821788,24160,0,24170,10,
24171,1,24262,1821788,24261,0,24276,7,
24277,1,24362,1821912,24361,0,24369,11,
24369,1,24463,1821912,24461,0,24488,5,
24488,1,24565,1822036,24562,0,24575,36,
24576,1,24663,1822160,24662,0,24668,41,
24669,1,24763,1822160,24762,0,24772,33,
24772,1,24863,1822060,24862,0,24877,36,
24877,1,24966,1821992,24964,0,24980,35,
