App,Package,Start Time,Duration,Filename
"System",,"Jun 1, 2018 @ 03:10:02 PM","38 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
23063,1,23148,1728156,23148,0,23153,19,
23153,1,23249,1728776,23248,0,23257,37,
23257,1,23350,1728776,23349,0,23356,20,
23356,1,23450,1728836,23449,0,23466,23,
23466,1,23551,1728836,23549,0,23557,45,
23558,1,23651,1729016,23650,0,23664,31,
23664,1,23751,1729016,23750,0,23764,54,
23764,1,23852,1729760,23851,0,23865,60,
23866,1,23951,1731000,23951,0,23962,44,
23962,1,24052,1731000,24051,0,24065,24,
24066,1,24152,1734268,24152,0,24160,22,
24160,1,24253,1735544,24252,0,24261,36,
24261,1,24353,1735808,24352,0,24365,23,
24365,1,24454,1735808,24453,0,24462,22,
24462,1,24554,1735868,24553,0,24567,51,
24567,1,24654,1736428,24653,0,24665,47,
24665,1,24754,1738040,24754,0,24763,43,
24763,1,24859,1738164,24855,0,24884,27,
24885,1,24956,1738188,24955,0,24965,43,
24965,1,25056,1738464,25055,0,25062,37,
25062,1,25157,1741360,25156,0,25165,28,
25165,1,25262,1739128,25261,0,25269,51,
25270,1,25360,1744020,25359,0,25370,49,
25371,1,25460,1746252,25460,0,25465,50,
25466,1,25563,1746500,25561,0,25575,28,
25576,1,25664,1745632,25661,0,25674,27,
25675,1,25765,1745432,25762,0,25785,27,
25785,1,25863,1745504,25862,0,25867,34,
25867,1,25964,1745504,25963,0,25971,8,
25972,1,26065,1745564,26064,0,26072,3,
26072,1,26166,1745564,26164,0,26176,4,
26176,1,26267,1745292,26265,0,26274,6,
26274,1,26368,1745516,26366,0,26375,3,
26375,1,26468,1745736,26467,0,26477,1,
26478,1,26569,1745880,26567,0,26575,9,
26576,1,26668,1746240,26667,0,26673,24,
26673,1,26769,1746612,26768,0,26774,29,
26774,1,26870,1746736,26869,0,26874,25,
26874,1,26970,1746984,26969,0,26975,27,
26975,1,27071,1747108,27070,0,27077,27,
27077,1,27171,1747232,27170,0,27176,29,
27177,1,27272,1747508,27271,0,27278,27,
27279,1,27372,1747632,27371,0,27377,30,
27377,1,27473,1747756,27472,0,27477,27,
27478,1,27573,1748500,27572,0,27578,27,
27578,1,27673,1749616,27673,0,27680,30,
27680,1,27774,1730400,27773,0,27791,79,
27792,1,27877,1688620,27876,0,27889,100,
27889,1,27978,1689524,27977,0,27997,95,
27997,1,28080,1688888,28079,0,28089,83,
28089,1,28180,1688960,28179,0,28186,41,
28186,1,28281,1693920,28280,0,28287,58,
28287,1,28381,1692704,28380,0,28387,63,
28388,1,28482,1692864,28481,0,28490,13,
28490,1,28584,1693072,28582,0,28595,7,
28595,1,28685,1693072,28684,0,28693,4,
28693,1,28785,1693020,28784,0,28793,8,
28793,1,28885,1693332,28885,0,28893,9,
28893,1,28987,1693332,28985,0,28997,3,
28997,1,29089,1693332,29086,0,29096,3,
29097,1,29189,1693456,29187,0,29197,3,
29197,1,29289,1693744,29288,0,29296,12,
29296,1,29389,1693876,29388,0,29396,21,
29396,1,29491,1693876,29490,0,29500,4,
29500,1,29595,1693896,29591,0,29600,8,
29600,1,29693,1693896,29692,0,29700,4,
29700,1,29794,1693952,29792,0,29801,1,
29801,1,29895,1694012,29894,0,29902,4,
29902,1,29995,1694012,29994,0,30001,0,
30002,1,30096,1694012,30094,0,30108,3,
30108,1,30197,1694136,30196,0,30204,4,
30204,1,30298,1694124,30297,0,30313,2,
30314,1,30399,1694192,30397,0,30405,11,
30406,1,30500,1694192,30498,0,30506,2,
30506,1,30600,1694192,30599,0,30606,0,
30607,1,30701,1694244,30700,0,30708,8,
30709,1,30752,1694244,30750,0,30759,0,
30759,1,30852,1694244,30851,0,30859,6,
30860,1,30952,1694900,30951,0,30962,22,
30962,1,31055,1695032,31052,0,31060,31,
31060,1,31153,1695280,31152,0,31158,25,
31158,1,31253,1695528,31253,0,31258,30,
31258,1,31354,1695624,31353,0,31359,27,
31359,1,31455,1695748,31454,0,31459,27,
31460,1,31556,1696132,31554,0,31565,30,
31565,1,31656,1696132,31655,0,31661,25,
31661,1,31756,1696132,31755,0,31762,29,
31763,1,31857,1696752,31856,0,31863,34,
31864,1,31957,1698140,31956,0,31962,28,
31963,1,32058,1694748,32057,0,32065,36,
32065,1,32160,1695304,32158,0,32170,15,
32170,1,32261,1695400,32259,0,32273,18,
32273,1,32363,1695348,32360,0,32383,15,
32383,1,32461,1695596,32460,0,32474,20,
32474,1,32561,1690668,32560,0,32565,47,
32566,1,32664,1690544,32661,0,32671,27,
32671,1,32770,1691416,32766,0,32782,33,
32782,1,32864,1690940,32863,0,32878,37,
32881,1,32965,1691456,32963,0,32977,58,
32977,1,33065,1691740,33064,0,33072,32,
33033,0,33168,1691756,33165,0,33184,27,
33072,0,33267,1691544,33266,0,33274,14,
33185,0,33367,1690712,33366,0,33374,3,
33275,0,33468,1690712,33467,0,33475,4,
33375,0,33569,1690712,33567,0,33583,1,
33475,0,33669,1690712,33668,0,33676,1,
33583,0,33770,1690824,33768,0,33777,13,
33677,0,33871,1690824,33870,0,33879,3,
33778,0,33976,1690552,33973,0,33982,7,
33879,0,34075,1690552,34074,0,34082,6,
33983,0,34176,1690648,34174,0,34182,3,
34082,0,34276,1690700,34275,0,34287,3,
34183,0,34377,1690772,34375,0,34387,7,
34288,0,34478,1690740,34477,0,34484,3,
34387,0,34578,1690740,34577,0,34586,4,
34485,0,34682,1690848,34678,0,34698,3,
34586,0,34779,1690640,34778,0,34786,6,
34698,0,34880,1690640,34879,0,34887,2,
34787,0,34981,1690640,34980,0,34988,3,
34887,0,35084,1690876,35081,0,35097,15,
34988,0,35184,1691156,35182,0,35199,41,
35097,0,35284,1692500,35283,0,35296,62,
35199,0,35384,1692076,35383,0,35391,58,
35296,0,35484,1692136,35483,0,35489,59,
35391,0,35584,1692504,35584,0,35589,35,
35489,0,35686,1692504,35685,0,35690,27,
35589,0,35787,1692504,35786,0,35793,4,
35691,0,35889,1692504,35887,0,35898,4,
35794,0,35989,1692504,35987,0,35995,3,
35898,0,36089,1692504,36088,0,36095,2,
35995,0,36191,1692488,36189,0,36201,4,
36096,0,36291,1692480,36290,0,36297,7,
36202,0,36392,1692240,36391,0,36398,4,
36298,0,36493,1692240,36491,0,36499,3,
36399,0,36594,1692300,36592,0,36600,1,
36499,0,36694,1692360,36693,0,36704,1,
36600,0,36795,1692308,36794,0,36802,4,
36705,0,36896,1692488,36895,0,36904,4,
36803,0,36997,1692576,36995,0,37004,6,
36905,0,37098,1692736,37097,0,37105,10,
37004,0,37198,1693164,37197,0,37202,25,
37106,0,37298,1693284,37297,0,37303,27,
37203,0,37399,1693532,37398,0,37403,25,
37303,0,37500,1694076,37498,0,37505,32,
37403,0,37599,1700500,37598,0,37610,50,
37506,0,37702,1690152,37701,0,37710,54,
37610,0,37802,1690808,37801,0,37806,38,
37710,0,37903,1690868,37902,0,37907,27,
37807,0,38003,1690988,38002,0,38008,25,
37908,0,38104,1691912,38103,0,38109,27,
38009,0,,,,,,,
38109,0,,,,,,,
,,,,,,,,

System Statistics:
Sensor Id,Name,Type,Average
204,"Screen State",Screen State,0.8198433420365535
328,"Memory Usage",Memory Usage [KB],1707509.9527559055
401,"GPU Load",GPU Load [%],0.0
601,"CPU Load (Normalized)",CPU Load [%],22.53280839895013


