App,Package,Start Time,Duration,Filename
"System",,"Jun 4, 2018 @ 02:13:55 PM","27 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
13363,1,13456,1863460,13454,0,13464,3,
13464,1,13556,1863512,13555,0,13569,3,
13569,1,13657,1863192,13655,0,13664,8,
13664,1,13758,1863248,13757,0,13764,4,
13764,1,13859,1863248,13857,0,13865,1,
13865,1,13959,1863308,13958,0,13966,3,
13966,1,14060,1863368,14059,0,14066,1,
14066,1,14160,1863428,14159,0,14167,3,
14167,1,14260,1863428,14259,0,14265,7,
14265,1,14362,1863392,14360,0,14368,6,
14369,1,14464,1863448,14462,0,14470,3,
14470,1,14564,1863448,14563,0,14572,3,
14573,1,14664,1863508,14663,0,14673,3,
14674,1,14765,1863568,14764,0,14773,3,
14773,1,14866,1863628,14865,0,14874,3,
14875,1,14967,1863628,14966,0,14976,4,
14977,1,15067,1863264,15066,0,15071,10,
15071,1,15168,1863316,15167,0,15173,6,
15173,1,15269,1863376,15268,0,15276,0,
15277,1,15369,1863412,15369,0,15374,4,
15374,1,15470,1863412,15469,0,15474,7,
15475,1,15571,1863472,15570,0,15578,4,
15579,1,15672,1863532,15671,0,15683,1,
15684,1,15776,1863652,15772,0,15799,3,
15799,1,15874,1863344,15873,0,15883,11,
15883,1,15975,1863520,15974,0,15981,16,
15981,1,16076,1863520,16074,0,16083,1,
16084,1,16176,1863572,16175,0,16184,3,
16184,1,16278,1863624,16276,0,16285,0,
16286,1,16378,1863684,16377,0,16386,4,
16386,1,16479,1863736,16477,0,16487,5,
16488,1,16579,1863376,16578,0,16586,9,
16586,1,16681,1863376,16679,0,16690,3,
16691,1,16781,1863376,16780,0,16787,3,
16788,1,16882,1863436,16881,0,16889,1,
16889,1,16983,1863436,16982,0,16989,3,
16990,1,17084,1863496,17083,0,17091,3,
17091,1,17185,1863556,17183,0,17192,4,
17192,1,17286,1863668,17284,0,17295,3,
17295,1,17386,1863572,17385,0,17393,9,
17393,1,17487,1863584,17486,0,17494,1,
17494,1,17588,1863584,17587,0,17595,3,
17595,1,17689,1863644,17688,0,17698,3,
17698,1,17790,1863704,17788,0,17796,3,
17796,1,17890,1863704,17889,0,17897,1,
17897,1,17991,1863764,17990,0,18001,3,
18001,1,18091,1863452,18090,0,18098,7,
18099,1,18192,1863452,18191,0,18197,7,
18198,1,18296,1863504,18295,0,18302,3,
18303,1,18394,1863556,18393,0,18402,4,
18402,1,18495,1863556,18493,0,18502,4,
18502,1,18596,1863616,18594,0,18604,6,
18604,1,18696,1863676,18695,0,18701,10,
18701,1,18796,1863800,18795,0,18805,26,
18805,1,18896,1863720,18896,0,18903,34,
18903,1,18999,1863772,18998,0,19005,29,
19005,1,19098,1863824,19097,0,19103,27,
19103,1,19198,1863876,19197,0,19204,27,
19205,1,19300,1863928,19298,0,19307,25,
19308,1,19400,1863980,19399,0,19407,3,
19407,1,19501,1863980,19500,0,19509,2,
19510,1,19603,1863620,19601,0,19607,9,
19607,1,19702,1863672,19701,0,19708,4,
19709,1,19804,1863672,19802,0,19810,4,
19811,1,19904,1863724,19903,0,19911,3,
