App,Package,Start Time,Duration,Filename
"System",,"Jun 4, 2018 @ 03:36:36 PM","27 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
7014,1,7108,1858516,7107,0,7117,3,
7117,1,7209,1858576,7208,0,7217,1,
7217,1,7310,1858576,7309,0,7317,7,
7317,1,7410,1858152,7409,0,7418,4,
7418,1,7512,1858204,7510,0,7519,4,
7519,1,7613,1858256,7611,0,7637,7,
7638,1,7713,1858144,7712,0,7720,6,
7720,1,7815,1858196,7813,0,7820,2,
7820,1,7915,1858380,7914,0,7923,6,
7923,1,8016,1858380,8015,0,8022,4,
8023,1,8116,1858440,8115,0,8128,0,
8128,1,8217,1858440,8216,0,8223,4,
8223,1,8318,1858500,8317,0,8332,0,
8332,1,8418,1857512,8417,0,8422,18,
8423,1,8519,1857564,8518,0,8528,5,
8528,1,8621,1857616,8619,0,8628,1,
8628,1,8720,1857092,8719,0,8725,19,
8726,1,8822,1857152,8821,0,8829,6,
8830,1,8923,1856656,8922,0,8931,1,
8931,1,9024,1856164,9023,0,9033,17,
9033,1,9124,1856276,9123,0,9147,42,
9147,1,9226,1854016,9224,0,9241,33,
9241,1,9326,1854068,9325,0,9336,18,
9336,1,9429,1854244,9426,0,9442,23,
9442,1,9529,1854244,9526,0,9535,17,
9536,1,9629,1854176,9627,0,9640,10,
9641,1,9729,1853228,9728,0,9736,13,
9736,1,9830,1853280,9829,0,9839,4,
9840,1,9930,1853132,9929,0,9935,17,
9935,1,10032,1853132,10030,0,10040,1,
10041,1,10133,1853188,10131,0,10139,4,
10140,1,10233,1853188,10232,0,10239,3,
10239,1,10333,1853144,10332,0,10340,0,
10341,1,10435,1853320,10433,0,10441,6,
10441,1,10536,1853436,10534,0,10544,2,
10544,1,10639,1853728,10637,0,10655,5,
10655,1,10737,1853588,10736,0,10745,5,
10745,1,10838,1853588,10837,0,10847,1,
10847,1,10939,1853648,10937,0,10947,3,
10947,1,11040,1853708,11038,0,11050,4,
11050,1,11141,1853768,11139,0,11152,1,
11152,1,11242,1853768,11241,0,11251,6,
11251,1,11342,1853820,11341,0,11351,4,
11351,1,11445,1853580,11442,0,11450,7,
11450,1,11544,1853580,11543,0,11551,4,
11552,1,11645,1853612,11644,0,11652,3,
11653,1,11746,1853612,11744,0,11752,1,
11753,1,11846,1853672,11845,0,11853,3,
11853,1,11947,1853732,11946,0,11953,1,
11954,1,12048,1853732,12047,0,12056,3,
12056,1,12101,1853728,12097,0,12119,5,
12119,1,12199,1853488,12197,0,12207,8,
12207,1,12300,1853488,12299,0,12308,4,
12308,1,12400,1853540,12399,0,12405,6,
12406,1,12502,1853596,12500,0,12511,4,
12512,1,12602,1853648,12601,0,12609,1,
12610,1,12703,1853660,12702,0,12711,4,
12711,1,12804,1853712,12803,0,12819,1,
12819,1,12905,1853348,12903,0,12911,9,
12911,1,13006,1853348,13004,0,13012,3,
13012,1,13106,1853348,13105,0,13113,1,
13113,1,13207,1853404,13205,0,13213,3,
13213,1,13308,1853464,13306,0,13314,1,
13315,1,13408,1853524,13407,0,13415,4,
13415,1,13509,1853584,13508,0,13520,3,
13521,1,13612,1853752,13609,0,13627,4,
13627,1,13710,1853472,13709,0,13717,7,
13717,1,13812,1853472,13810,0,13819,4,
13820,1,13913,1853524,13911,0,13919,2,
13920,1,14014,1853576,14012,0,14020,4,
14020,1,14115,1853628,14113,0,14121,2,
14121,1,14214,1852892,14213,0,14219,5,
14220,1,14317,1852892,14316,0,14329,4,
14329,1,14418,1852536,14415,0,14425,8,
14426,1,14517,1852588,14516,0,14523,3,
14524,1,14618,1852640,14617,0,14625,1,
14626,1,14719,1852724,14718,0,14730,3,
14730,1,14820,1852724,14819,0,14827,2,
14827,1,14921,1852780,14920,0,14929,3,
14929,1,15022,1852780,15021,0,15029,6,
15030,1,15123,1852708,15121,0,15130,8,
15131,1,15223,1852760,15222,0,15230,1,
15231,1,15325,1852820,15323,0,15332,3,
15332,1,15426,1852820,15424,0,15432,1,
15432,1,15526,1852880,15525,0,15533,7,
15534,1,15627,1852940,15625,0,15635,2,
15635,1,15727,1852812,15726,0,15738,3,
15738,1,15831,1852564,15827,0,15836,12,
15836,1,15929,1852564,15928,0,15935,3,
15935,1,16030,1852620,16029,0,16037,1,
16037,1,16131,1852680,16130,0,16137,5,
16138,1,16232,1852740,16231,0,16238,3,
16238,1,16333,1852740,16331,0,16339,2,
16339,1,16433,1852800,16432,0,16441,3,
16441,1,16535,1852852,16533,0,16549,3,
16550,1,16634,1852876,16633,0,16640,6,
16641,1,16736,1852864,16735,0,16744,4,
16745,1,16836,1852864,16835,0,16842,1,
16843,1,16937,1852924,16936,0,16943,1,
16944,1,17037,1852984,17036,0,17044,3,
17044,1,17138,1853044,17136,0,17145,1,
17145,1,17239,1853044,17238,0,17248,3,
17248,1,17341,1852740,17338,0,17347,11,
17347,1,17440,1852784,17439,0,17447,2,
17448,1,17540,1852840,17539,0,17547,3,
17547,1,17642,1852888,17641,0,17650,3,
17650,1,17743,1852876,17741,0,17753,3,
17753,1,17843,1852936,17842,0,17850,0,
17851,1,17944,1852996,17943,0,17952,7,
17954,1,18046,1852908,18044,0,18052,4,
18053,1,18146,1852908,18145,0,18153,1,
18153,1,18246,1852908,18245,0,18250,2,
18250,1,18347,1852968,18346,0,18353,2,
18354,1,18448,1853020,18447,0,18452,13,
18452,1,18549,1853080,18548,0,18556,8,
18557,1,18650,1853092,18649,0,18662,3,
18662,1,18750,1852836,18749,0,18760,7,
18760,1,18851,1852836,18850,0,18858,6,
18858,1,18952,1852836,18951,0,18959,4,
18959,1,19053,1852836,19052,0,19059,2,
19059,1,19154,1852948,19152,0,19160,0,
19160,1,19255,1852948,19253,0,19261,5,
19261,1,19356,1853008,19354,0,19362,4,
19363,1,19456,1852864,19455,0,19461,7,
19462,1,19557,1852924,19556,0,19563,5,
19564,1,19658,1853012,19657,0,19665,0,
19665,1,19759,1853012,19758,0,19766,3,
19766,1,19859,1853072,19858,0,19864,1,
19865,1,19961,1853132,19959,0,19969,6,
19969,1,20062,1853184,20060,0,20070,3,
20070,1,20165,1852772,20161,0,20172,9,
20172,1,20263,1852772,20262,0,20270,2,
20271,1,20363,1852832,20362,0,20370,1,
20371,1,20465,1852892,20464,0,20472,4,
20472,1,20566,1852952,20564,0,20572,3,
20573,1,20667,1852980,20665,0,20674,3,
20674,1,20768,1852788,20765,0,20776,1,
20776,1,20868,1852948,20866,0,20878,4,
20878,1,20969,1852968,20967,0,20979,5,
20979,1,21069,1852968,21068,0,21078,6,
21078,1,21171,1852968,21169,0,21178,4,
21179,1,21270,1853028,21269,0,21276,4,
21276,1,21371,1853036,21370,0,21377,10,
21377,1,21473,1853036,21472,0,21483,3,
21484,1,21572,1853088,21571,0,21581,3,
21582,1,21678,1853360,21673,0,21685,11,
21686,1,21775,1852944,21773,0,21782,12,
21783,1,21876,1852944,21874,0,21880,0,
21881,1,21976,1853000,21975,0,21983,4,
21984,1,22077,1853108,22076,0,22084,3,
22085,1,22178,1853160,22177,0,22185,1,
22186,1,22279,1853212,22277,0,22286,4,
22287,1,22379,1853140,22378,0,22392,1,
22392,1,22480,1852948,22479,0,22487,9,
22488,1,22581,1853008,22580,0,22588,3,
22588,1,22682,1853104,22681,0,22689,4,
22690,1,22783,1853084,22782,0,22793,3,
22793,1,22884,1853144,22882,0,22890,3,
22891,1,22985,1853204,22983,0,22993,0,
22993,1,23088,1853204,23085,0,23102,11,
23102,1,23186,1853284,23185,0,23193,20,
23193,1,23286,1852976,23285,0,23290,11,
23291,1,23388,1853092,23386,0,23394,1,
23394,1,23489,1853152,23487,0,23495,3,
23495,1,23589,1853152,23588,0,23597,3,
23597,1,23690,1853248,23689,0,23699,4,
23699,1,23791,1853240,23790,0,23798,3,
23798,1,23892,1853292,23891,0,23899,2,
23899,1,23993,1853344,23992,0,24002,1,
24002,1,24042,1853252,24041,0,24047,14,
24047,1,24144,1853252,24142,0,24151,1,
24151,1,24244,1853252,24243,0,24254,4,
24254,1,24345,1853304,24344,0,24352,6,
24352,1,24446,1853364,24445,0,24452,0,
24453,1,24547,1853364,24545,0,24554,4,
24554,1,24647,1853420,24646,0,24657,1,
24657,1,24747,1853104,24746,0,24752,9,
24752,1,24849,1853104,24848,0,24855,3,
24856,1,24950,1853104,24948,0,24956,3,
24956,1,25050,1853208,25049,0,25056,1,
25057,1,25151,1853208,25150,0,25158,1,
25158,1,25252,1853268,25250,0,25261,4,
25261,1,25353,1853328,25351,0,25361,1,
25361,1,25454,1853328,25452,0,25477,4,
25477,1,25553,1853296,25552,0,25560,8,
25561,1,25655,1853252,25653,0,25662,3,
25663,1,25756,1853252,25754,0,25763,3,
25764,1,25856,1853304,25855,0,25864,4,
25864,1,25957,1852992,25956,0,25965,1,
25965,1,26058,1853112,26057,0,26065,3,
26065,1,26159,1853292,26158,0,26177,3,
26177,1,26260,1853108,26258,0,26268,9,
26268,1,26360,1853108,26359,0,26367,3,
26368,1,26461,1853108,26460,0,26469,4,
26469,1,26562,1853108,26561,0,26569,0,
26569,1,26663,1853140,26662,0,26671,1,
26671,1,26764,1853220,26763,0,26772,3,
26772,1,26865,1853220,26864,0,26872,3,
26873,1,26966,1853272,26965,0,26975,6,
26975,1,27067,1853236,27065,0,27075,6,
27076,1,27167,1853288,27166,0,27176,1,
27176,1,27268,1853340,27267,0,27276,5,
27276,1,27369,1853392,27368,0,27379,11,
27379,1,27470,1853392,27469,0,27479,6,
27480,1,27571,1853444,27569,0,27579,5,
27580,1,27671,1853456,27670,0,27682,4,
27682,1,27774,1853216,27771,0,27779,16,
27779,1,27873,1853216,27872,0,27880,4,
27880,1,27974,1853276,27973,0,27980,0,
27981,1,28075,1853336,28074,0,28082,6,
28082,1,28176,1853336,28175,0,28185,1,
28186,1,28277,1853396,28275,0,28283,3,
28283,1,28376,1851000,28375,0,28382,13,
28382,1,28481,1851052,28477,0,28494,4,
28495,1,28578,1850964,28577,0,28586,8,
28586,1,28680,1850756,28678,0,28687,4,
28688,1,28781,1850740,28779,0,28788,1,
28788,1,28881,1850800,28880,0,28888,1,
28889,1,28982,1850860,28981,0,28990,1,
28990,1,29083,1850920,29081,0,29090,3,
29091,1,29184,1850920,29182,0,29196,3,
29196,1,29285,1850564,29283,0,29289,9,
29289,1,29385,1850616,29384,0,29392,2,
29393,1,29486,1850676,29485,0,29493,4,
29493,1,29586,1850676,29585,0,29594,0,
29595,1,29687,1850692,29686,0,29694,2,
29694,1,29788,1850740,29786,0,29795,6,
29796,1,29889,1850800,29887,0,29896,6,
29896,1,29991,1850980,29989,0,30004,4,
30005,1,30090,1850696,30089,0,30097,6,
30097,1,30191,1850696,30190,0,30199,1,
30199,1,30292,1850696,30291,0,30302,1,
30302,1,30393,1850748,30392,0,30400,4,
30401,1,30494,1850800,30492,0,30500,1,
30500,1,30595,1850852,30593,0,30601,4,
30601,1,30696,1850904,30694,0,30704,4,
30704,1,30796,1850492,30794,0,30802,9,
30803,1,30896,1850552,30895,0,30903,1,
30903,1,30998,1850612,30996,0,31004,3,
31004,1,31098,1850612,31097,0,31105,4,
31105,1,31199,1850204,31198,0,31206,3,
31207,1,31300,1850384,31299,0,31311,3,
31311,1,31401,1850564,31400,0,31409,1,
31409,1,31502,1850736,31501,0,31512,4,
31512,1,31602,1850636,31601,0,31609,7,
31609,1,31703,1850668,31702,0,31710,1,
31710,1,31804,1850668,31803,0,31811,1,
31811,1,31905,1850728,31904,0,31912,4,
31912,1,32006,1850788,32005,0,32012,4,
32013,1,32106,1850788,32105,0,32114,3,
32114,1,32207,1850840,32205,0,32218,1,
32219,1,32307,1850656,32306,0,32312,13,
32313,1,32409,1850656,32407,0,32415,0,
32415,1,32510,1850656,32508,0,32516,3,
32517,1,32610,1850712,32609,0,32617,0,
32617,1,32711,1850768,32710,0,32718,4,
32718,1,32812,1850768,32811,0,32819,4,
32819,1,32913,1850828,32911,0,32919,2,
32920,1,33014,1850880,33012,0,33023,5,
33023,1,33114,1850908,33113,0,33119,22,
33120,1,33214,1851604,33213,0,33220,27,
33220,1,33315,1851836,33314,0,33320,27,
33321,1,33415,1852184,33415,0,33421,29,
33421,1,33516,1852356,33515,0,33522,30,
33522,1,33616,1852520,33615,0,33627,27,
33628,1,33716,1852808,33716,0,33722,27,
33723,1,33821,1852644,33816,0,33825,34,
33826,1,33917,1852760,33916,0,33922,25,
33922,1,34018,1853276,34017,0,34022,30,
34023,1,34118,1854020,34117,0,34122,25,
34122,1,34218,1854888,34217,0,34223,29,
34223,1,34320,1856316,34319,0,34335,37,
34335,1,34420,1849124,34419,0,34434,87,
34435,1,34520,1850228,34519,0,34529,67,
34529,1,34621,1850544,34620,0,34626,41,
34627,1,34721,1856428,34720,0,34726,33,
34727,1,34823,1856800,34822,0,34831,23,
34831,1,34924,1856264,34923,0,34931,19,
34932,1,35023,1856388,35022,0,35028,33,
35028,1,35124,1856388,35123,0,35129,7,
35129,1,35224,1856388,35223,0,35230,0,
35230,1,35327,1856180,35323,0,35332,7,
35332,1,35425,1856180,35424,0,35429,7,
35429,1,35524,1856352,35524,0,35529,35,
35529,1,35625,1856352,35624,0,35629,5,
35630,1,35725,1856380,35724,0,35730,0,
35731,1,35826,1855460,35825,0,35830,6,
35830,1,35926,1855460,35925,0,35931,2,
35932,1,36026,1855512,36025,0,36032,0,
36032,1,36128,1855584,36127,0,36135,6,
36135,1,36227,1855584,36226,0,36232,0,
36232,1,36327,1855584,36326,0,36331,9,
36332,1,36428,1855704,36427,0,36432,4,
36432,1,36528,1855296,36527,0,36532,2,
36533,1,36629,1855416,36628,0,36636,4,
36637,1,36728,1855556,36727,0,36734,2,
36735,1,36829,1855472,36828,0,36833,9,
36833,1,36929,1855472,36928,0,36933,4,
36934,1,37029,1855472,37028,0,37033,2,
37034,1,37129,1855524,37129,0,37134,0,
37134,1,37230,1855576,37229,0,37234,2,
37234,1,37330,1855808,37329,0,37334,5,
37335,1,37431,1855860,37430,0,37439,4,
37439,1,37532,1855660,37530,0,37538,8,
37539,1,37632,1855660,37631,0,37638,4,
37638,1,37733,1855756,37731,0,37741,1,
37741,1,37833,1855756,37832,0,37840,5,
37841,1,37933,1855756,37932,0,37939,3,
37939,1,38034,1855808,38033,0,38040,1,
38040,1,38134,1855860,38133,0,38141,0,
38142,1,38236,1855912,38233,0,38243,4,
38243,1,38335,1855756,38333,0,38342,7,
38342,1,38435,1855756,38434,0,38442,4,
38442,1,38535,1855756,38534,0,38543,3,
38543,1,38635,1855808,38634,0,38640,0,
38640,1,38736,1855840,38735,0,38744,2,
38744,1,38837,1855892,38836,0,38844,6,
38845,1,38938,1855892,38937,0,38950,5,
38950,1,39042,1855476,39038,0,39048,6,
39048,1,39139,1855476,39138,0,39152,1,
39153,1,39241,1855476,39239,0,39247,4,
39247,1,39291,1855536,39289,0,39297,8,
39297,1,39391,1855652,39390,0,39399,8,
39399,1,39493,1855704,39491,0,39504,4,
39505,1,39593,1855760,39592,0,39599,3,
39599,1,39694,1855808,39693,0,39703,4,
39703,1,39796,1855648,39794,0,39802,9,
39803,1,39895,1859432,39894,0,39900,35,
39900,1,39996,1864020,39995,0,40001,29,
40001,1,40097,1850300,40095,0,40103,12,
40104,1,40198,1850300,40196,0,40204,1,
40204,1,40299,1850360,40297,0,40306,6,
40307,1,40402,1850412,40399,0,40413,3,
40414,1,40501,1850340,40499,0,40512,2,
40513,1,40604,1849996,40600,0,40608,16,
40608,1,40702,1850080,40701,0,40709,2,
40709,1,40803,1850088,40802,0,40811,5,
40811,1,40903,1850148,40902,0,40909,4,
40910,1,41003,1850208,41002,0,41010,3,
41011,1,41104,1850268,41103,0,41111,3,
41111,1,41206,1850268,41205,0,41213,2,
41214,1,41309,1850320,41307,0,41321,4,
41322,1,41406,1850184,41406,0,41413,7,
41413,1,41508,1850184,41507,0,41515,3,
41516,1,41609,1850236,41608,0,41615,4,
41616,1,41710,1850308,41709,0,41717,1,
41717,1,41810,1849844,41809,0,41816,3,
41817,1,41911,1849964,41910,0,41919,5,
41919,1,42012,1850128,42011,0,42020,3,
42020,1,42115,1850292,42112,0,42124,3,
42124,1,42214,1850048,42212,0,42219,10,
42219,1,42316,1850048,42314,0,42325,4,
42325,1,42415,1850048,42414,0,42422,4,
42422,1,42516,1850048,42515,0,42523,1,
42523,1,42617,1850104,42616,0,42623,3,
42624,1,42718,1850192,42717,0,42725,3,
42725,1,42819,1850248,42818,0,42826,5,
42827,1,42919,1850248,42918,0,42932,3,
42933,1,43020,1850160,43019,0,43027,6,
43028,1,43121,1850160,43120,0,43128,4,
43129,1,43222,1850160,43221,0,43229,1,
43230,1,43328,1850216,43323,0,43337,6,
43337,1,43424,1850216,43423,0,43433,4,
43434,1,43525,1850264,43523,0,43533,5,
43533,1,43626,1850316,43624,0,43634,4,
43634,1,43729,1850052,43725,0,43736,9,
43737,1,43827,1850104,43826,0,43833,5,
43833,1,43927,1850104,43926,0,43934,4,
43934,1,44028,1850160,44027,0,44035,1,
44035,1,44129,1850220,44128,0,44136,1,
44136,1,44229,1850280,44228,0,44236,3,
44237,1,44330,1850280,44329,0,44341,3,
44342,1,44431,1850392,44430,0,44440,6,
44441,1,44532,1850188,44531,0,44539,2,
44540,1,44633,1850240,44632,0,44640,3,
44640,1,44734,1850288,44732,0,44741,2,
44741,1,44835,1850340,44833,0,44841,7,
44841,1,44936,1850392,44934,0,44946,10,
44946,1,45035,1850392,45034,0,45043,9,
45043,1,45137,1850444,45135,0,45145,3,
45146,1,45238,1850140,45236,0,45245,9,
45245,1,45339,1850140,45338,0,45349,6,
45349,1,45439,1850140,45438,0,45445,3,
45446,1,45540,1850192,45539,0,45546,1,
45547,1,45641,1850192,45640,0,45647,4,
45647,1,45742,1850232,45740,0,45748,1,
45748,1,45843,1850292,45841,0,45850,6,
45850,1,45945,1850456,45942,0,45958,1,
45958,1,46044,1850248,46042,0,46051,13,
46051,1,46145,1850248,46144,0,46152,1,
46153,1,46246,1850248,46244,0,46256,1,
46256,1,46347,1850248,46345,0,46355,4,
46356,1,46447,1850300,46446,0,46455,11,
46455,1,46548,1850352,46546,0,46555,2,
46556,1,46649,1850460,46647,0,46659,6,
46659,1,46750,1850116,46748,0,46757,5,
46758,1,46850,1850116,46849,0,46857,4,
46857,1,46951,1850168,46949,0,46957,2,
46958,1,47052,1850168,47050,0,47058,6,
47059,1,47153,1849756,47152,0,47160,2,
47160,1,47254,1849936,47253,0,47261,4,
47262,1,47355,1850092,47353,0,47365,6,
47365,1,47456,1850252,47455,0,47463,6,
47463,1,47556,1850268,47555,0,47563,4,
47563,1,47657,1850324,47656,0,47663,4,
47664,1,47758,1850300,47757,0,47764,0,
47765,1,47859,1850332,47858,0,47866,7,
47866,1,47960,1850392,47959,0,47966,1,
47966,1,48061,1850392,48059,0,48068,3,
48068,1,48161,1850444,48160,0,48167,3,
48167,1,48265,1850028,48261,0,48272,6,
48272,1,48363,1850084,48362,0,48368,1,
48368,1,48464,1850144,48463,0,48477,5,
48477,1,48565,1850200,48563,0,48571,5,
48572,1,48666,1850272,48664,0,48672,4,
48672,1,48766,1850272,48765,0,48773,1,
48773,1,48867,1850292,48866,0,48874,6,
48875,1,48968,1850344,48966,0,48978,4,
48979,1,49069,1850144,49068,0,49077,11,
49077,1,49170,1850144,49169,0,49177,2,
49177,1,49270,1850196,49269,0,49277,0,
49277,1,49371,1850308,49370,0,49377,6,
49378,1,49472,1850308,49470,0,49481,4,
49481,1,49573,1850368,49571,0,49579,3,
49579,1,49673,1850440,49672,0,49680,6,
49680,1,49774,1850148,49772,0,49782,6,
49782,1,49875,1850148,49874,0,49880,8,
49880,1,49976,1850148,49974,0,49982,0,
49982,1,50077,1850208,50075,0,50084,4,
50084,1,50177,1850260,50176,0,50185,1,
50186,1,50278,1850312,50277,0,50287,1,
50287,1,50380,1850312,50378,0,50392,7,
50392,1,50480,1850364,50479,0,50489,7,
50490,1,50580,1850160,50579,0,50586,7,
50587,1,50681,1850240,50680,0,50687,4,
50688,1,50783,1850240,50782,0,50789,1,
50790,1,50883,1850312,50882,0,50889,6,
50890,1,50983,1850372,50982,0,50989,3,
50990,1,51084,1850372,51083,0,51091,3,
51092,1,51185,1850372,51184,0,51193,3,
51193,1,51288,1850064,51284,0,51292,9,
51292,1,51387,1850116,51385,0,51397,3,
51397,1,51488,1850176,51486,0,51495,8,
51495,1,51588,1850228,51587,0,51595,2,
51595,1,51689,1850244,51688,0,51696,6,
51697,1,51790,1850244,51789,0,51799,4,
51799,1,51890,1850296,51889,0,51898,11,
51899,1,51948,1850468,51940,0,51969,7,
51969,1,52042,1850260,52041,0,52048,19,
52048,1,52142,1850312,52141,0,52150,1,
52150,1,52243,1850364,52242,0,52250,1,
52251,1,52344,1850416,52343,0,52351,4,
52352,1,52444,1850472,52443,0,52451,4,
52451,1,52545,1850212,52543,0,52552,4,
52553,1,52646,1850396,52644,0,52660,3,
52661,1,52748,1850140,52745,0,52752,14,
52752,1,52847,1850192,52846,0,52853,6,
52854,1,52948,1850192,52946,0,52954,3,
52955,1,53049,1850244,53047,0,53055,1,
53055,1,53148,1850304,53148,0,53153,2,
53154,1,53250,1850364,53249,0,53256,5,
53257,1,53351,1850364,53349,0,53358,3,
53358,1,53451,1850416,53450,0,53459,4,
53460,1,53552,1850220,53551,0,53559,8,
53559,1,53653,1850232,53652,0,53662,1,
53663,1,53753,1850256,53752,0,53760,1,
53760,1,53854,1850316,53853,0,53861,5,
53861,1,53955,1850376,53954,0,53961,4,
53962,1,54056,1850376,54055,0,54062,0,
54062,1,54157,1850428,54155,0,54164,9,
54164,1,54258,1850480,54257,0,54267,1,
54268,1,54359,1850068,54358,0,54366,13,
54366,1,54459,1850068,54458,0,54466,1,
54466,1,54560,1850188,54559,0,54566,4,
54567,1,54661,1850260,54659,0,54670,3,
54670,1,54762,1850260,54761,0,54768,1,
54768,1,54862,1850320,54861,0,54870,5,
54870,1,54964,1850320,54963,0,54971,3,
54972,1,55063,1850372,55062,0,55075,4,
55077,1,55165,1850232,55163,0,55171,5,
55172,1,55265,1850232,55264,0,55272,4,
55272,1,55373,1850300,55371,0,55381,11,
55381,1,55467,1850356,55466,0,55473,7,
55474,1,55568,1850356,55566,0,55574,3,
55575,1,55670,1850468,55668,0,55683,3,
55684,1,55770,1850468,55769,0,55778,4,
55778,1,55871,1850168,55869,0,55875,13,
55876,1,55972,1850168,55971,0,55978,1,
55978,1,56072,1850220,56071,0,56078,7,
56079,1,56173,1850280,56172,0,56179,4,
56179,1,56274,1850280,56273,0,56280,0,
56281,1,56375,1850340,56374,0,56381,6,
56382,1,56476,1850400,56474,0,56483,3,
56483,1,56576,1850452,56575,0,56582,3,
56582,1,56677,1850324,56676,0,56683,5,
56683,1,56778,1850376,56777,0,56788,3,
56788,1,56879,1850376,56878,0,56885,6,
56886,1,56980,1850428,56978,0,56986,5,
56987,1,57080,1850488,57079,0,57087,1,
57087,1,57181,1850548,57180,0,57187,4,
57188,1,57282,1850548,57281,0,57289,3,
57289,1,57383,1850668,57382,0,57392,6,
57392,1,57484,1850256,57482,0,57488,10,
57489,1,57584,1850256,57583,0,57591,4,
57591,1,57685,1849588,57684,0,57692,1,
57693,1,57787,1849708,57785,0,57797,4,
57797,1,57887,1849888,57886,0,57894,5,
57894,1,57987,1850068,57986,0,57994,2,
57995,1,58088,1850248,58087,0,58096,4,
58096,1,58188,1850408,58187,0,58204,7,
58205,1,58289,1850324,58288,0,58296,9,
58296,1,58390,1850324,58389,0,58396,4,
58397,1,58491,1850376,58490,0,58497,6,
58498,1,58592,1850436,58590,0,58598,1,
58599,1,58693,1850492,58692,0,58699,4,
58699,1,58793,1850492,58792,0,58802,4,
58803,1,58894,1850552,58893,0,58901,5,
58902,1,58994,1850188,58993,0,59001,10,
59001,1,59096,1850188,59095,0,59101,3,
59101,1,59196,1850248,59195,0,59203,2,
59203,1,59297,1850300,59296,0,59307,3,
59307,1,59398,1850300,59396,0,59402,6,
59402,1,59499,1850260,59498,0,59507,9,
59507,1,59600,1850320,59599,0,59607,3,
59607,1,59700,1850356,59699,0,59717,4,
59718,1,59801,1850276,59800,0,59809,8,
59809,1,59902,1850336,59901,0,59909,6,
